--- #YAML
Title: "1971 weather observations test data"
Geography: "stations"
Framework: "Environment Canada"
Timeframe: "1971"
Origin: "Observations"
Description: "Environment Canada's weather observations from station data observed during the first few days of 1971."
--- #TSV
long	lat	elev	station	year	month	day	tmax	tmin	total_ppt
-122.59	58.83	309.00	2846	1971	08	21	20.86	7.58	1.79
-122.59	58.83	309.00	2846	1971	08	22	21.19	7.12	1.87
-122.59	58.83	309.00	2846	1971	08	23	19.13	7.33	2.17
-122.59	58.83	309.00	2846	1971	08	24	19.20	6.38	2.09
-122.59	58.83	309.00	2846	1971	08	25	19.65	6.29	1.27
-122.59	58.83	309.00	2846	1971	08	26	20.30	6.20	2.32
-122.59	58.83	309.00	2846	1971	08	27	19.58	6.43	2.64
-122.59	58.83	309.00	2846	1971	08	28	19.21	6.51	1.37
-122.59	58.83	309.00	2846	1971	08	29	18.38	6.41	1.54
-122.59	58.83	309.00	2846	1971	08	30	18.05	5.90	1.76
-122.59	58.83	309.00	2846	1971	08	31	18.06	6.37	1.99
-122.59	58.83	309.00	2846	1971	09	01	18.74	5.95	2.90
-122.59	58.83	309.00	2846	1971	09	02	17.59	6.29	2.03
-122.59	58.83	309.00	2846	1971	09	03	17.81	5.00	1.24
-122.59	58.83	309.00	2846	1971	09	04	17.38	4.91	2.65
-122.59	58.83	309.00	2846	1971	09	05	16.33	4.76	1.78
-122.59	58.83	309.00	2846	1971	09	06	16.26	4.13	2.37
-122.59	58.83	309.00	2846	1971	09	07	16.30	4.09	1.62
-122.59	58.83	309.00	2846	1971	09	08	17.01	3.70	0.78
-122.59	58.83	309.00	2846	1971	09	09	16.95	3.96	1.17
-122.59	58.83	309.00	2846	1971	09	10	16.76	3.77	1.15
-122.59	58.83	309.00	2846	1971	09	11	17.39	4.17	1.28
-122.59	58.83	309.00	2846	1971	09	12	17.43	4.19	1.48
-122.59	58.83	309.00	2846	1971	09	13	16.91	3.93	1.36
-122.59	58.83	309.00	2846	1971	09	14	16.59	4.13	0.96
-122.59	58.83	309.00	2846	1971	09	15	16.90	3.66	1.74
-122.59	58.83	309.00	2846	1971	09	16	14.89	3.61	2.78
-122.59	58.83	309.00	2846	1971	09	17	15.89	2.17	0.43
-122.59	58.83	309.00	2846	1971	09	18	16.25	2.00	0.20
-122.59	58.83	309.00	2846	1971	09	19	16.64	2.03	0.54
-122.59	58.83	309.00	2846	1971	09	20	15.78	2.15	0.95
-122.59	58.83	309.00	2846	1971	09	21	16.47	1.99	0.67
-122.59	58.83	309.00	2846	1971	09	22	15.95	2.78	1.07
-122.59	58.83	309.00	2846	1971	09	23	14.92	3.13	1.38
-122.59	58.83	309.00	2846	1971	09	24	14.50	2.27	1.00
-122.59	58.83	309.00	2846	1971	09	25	14.05	1.95	0.81
-122.59	58.83	309.00	2846	1971	09	26	13.00	1.19	0.97
-122.59	58.83	309.00	2846	1971	09	27	12.18	0.96	0.87
-122.59	58.83	309.00	2846	1971	09	28	12.10	0.79	1.09
-122.59	58.83	309.00	2846	1971	09	29	11.46	0.46	1.19
-122.59	58.83	309.00	2846	1971	09	30	11.25	-0.01	0.92
-122.59	58.83	309.00	2846	1971	10	01	11.78	0.06	1.02
-122.59	58.83	309.00	2846	1971	10	02	11.29	0.16	1.96
-122.59	58.83	309.00	2846	1971	10	03	8.79	0.06	1.81
-122.59	58.83	309.00	2846	1971	10	04	8.63	-1.11	0.50
-122.59	58.83	309.00	2846	1971	10	05	9.65	-1.18	0.57
-122.59	58.83	309.00	2846	1971	10	06	9.54	-1.00	1.01
-122.59	58.83	309.00	2846	1971	10	07	10.85	-1.03	0.78
-122.59	58.83	309.00	2846	1971	10	08	10.05	-0.86	0.84
-122.59	58.83	309.00	2846	1971	10	09	10.53	-1.43	0.66
-122.59	58.83	309.00	2846	1971	10	10	10.41	-1.58	0.63
-122.59	58.83	309.00	2846	1971	10	11	9.99	-1.66	0.86
-122.59	58.83	309.00	2846	1971	10	12	8.54	-1.92	0.72
-122.59	58.83	309.00	2846	1971	10	13	7.00	-1.65	1.02
-122.59	58.83	309.00	2846	1971	10	14	7.10	-2.27	0.60
-122.59	58.83	309.00	2846	1971	10	15	6.78	-2.84	0.65
-122.59	58.83	309.00	2846	1971	10	16	5.99	-3.46	0.95
-122.59	58.83	309.00	2846	1971	10	17	5.74	-4.34	1.03
-122.59	58.83	309.00	2846	1971	10	18	5.74	-3.61	1.54
-122.59	58.83	309.00	2846	1971	10	19	5.62	-3.96	0.79
-122.59	58.83	309.00	2846	1971	10	20	4.75	-4.38	0.78
-122.59	58.83	309.00	2846	1971	10	21	3.37	-5.02	1.48
-122.59	58.83	309.00	2846	1971	10	22	3.01	-5.14	0.98
-122.59	58.83	309.00	2846	1971	10	23	3.66	-5.65	0.87
-122.59	58.83	309.00	2846	1971	10	24	3.29	-4.41	0.78
-122.59	58.83	309.00	2846	1971	10	25	1.97	-5.80	1.55
-122.59	58.83	309.00	2846	1971	10	26	1.80	-6.40	1.28
-122.59	58.83	309.00	2846	1971	10	27	0.80	-7.69	1.10
-122.59	58.83	309.00	2846	1971	10	28	-0.24	-8.88	1.08
-122.59	58.83	309.00	2846	1971	10	29	0.12	-9.96	0.43
-122.59	58.83	309.00	2846	1971	10	30	-0.24	-9.36	0.60
-122.59	58.83	309.00	2846	1971	10	31	-0.82	-9.23	1.20
-122.59	58.83	309.00	2846	1971	11	01	-1.60	-10.79	1.10
-122.59	58.83	309.00	2846	1971	11	02	-1.95	-11.20	0.93
-122.59	58.83	309.00	2846	1971	11	03	-2.44	-10.82	1.12
-122.59	58.83	309.00	2846	1971	11	04	-2.57	-11.46	1.01
-122.59	58.83	309.00	2846	1971	11	05	-3.24	-12.24	1.22
-122.59	58.83	309.00	2846	1971	11	06	-5.15	-12.87	0.74
-122.59	58.83	309.00	2846	1971	11	07	-5.56	-12.97	1.26
-122.59	58.83	309.00	2846	1971	11	08	-7.62	-14.84	0.84
-122.59	58.83	309.00	2846	1971	11	09	-7.68	-15.64	0.93
-122.59	58.83	309.00	2846	1971	11	10	-7.78	-16.62	0.65
-122.59	58.83	309.00	2846	1971	11	11	-7.71	-15.78	0.41
-122.59	58.83	309.00	2846	1971	11	12	-6.40	-15.42	0.40
-122.59	58.83	309.00	2846	1971	11	13	-6.83	-14.85	0.93
-122.59	58.83	309.00	2846	1971	11	14	-7.47	-15.34	0.57
-122.59	58.83	309.00	2846	1971	11	15	-7.86	-15.95	1.94
-122.59	58.83	309.00	2846	1971	11	16	-8.55	-15.78	0.87
-122.59	58.83	309.00	2846	1971	11	17	-9.57	-17.52	0.74
-122.59	58.83	309.00	2846	1971	11	18	-9.54	-17.96	0.62
-122.59	58.83	309.00	2846	1971	11	19	-10.56	-18.99	0.77
-122.59	58.83	309.00	2846	1971	11	20	-10.41	-19.19	0.57
-122.59	58.83	309.00	2846	1971	11	21	-11.01	-19.09	0.79
-122.59	58.83	309.00	2846	1971	11	22	-10.98	-19.46	0.69
-122.59	58.83	309.00	2846	1971	11	23	-11.91	-19.36	0.59
-122.59	58.83	309.00	2846	1971	11	24	-10.80	-19.63	0.72
-122.59	58.83	309.00	2846	1971	11	25	-12.53	-19.99	0.83
-122.59	58.83	309.00	2846	1971	11	26	-11.74	-20.31	0.58
-122.59	58.83	309.00	2846	1971	11	27	-10.72	-18.98	0.75
-122.59	58.83	309.00	2846	1971	11	28	-11.25	-18.70	0.65
-122.59	58.83	309.00	2846	1971	11	29	-10.40	-19.14	0.76
-122.59	58.83	309.00	2846	1971	11	30	-11.73	-20.44	0.66
-122.59	58.83	309.00	2846	1971	12	01	-13.60	-21.22	0.61
-122.59	58.83	309.00	2846	1971	12	02	-13.98	-21.57	0.73
-122.59	58.83	309.00	2846	1971	12	03	-14.55	-21.81	1.01
-122.59	58.83	309.00	2846	1971	12	04	-14.08	-22.60	0.60
-122.59	58.83	309.00	2846	1971	12	05	-14.94	-23.04	0.62
-122.59	58.83	309.00	2846	1971	12	06	-14.82	-23.46	0.96
-122.59	58.83	309.00	2846	1971	12	07	-16.28	-24.03	0.75
-122.59	58.83	309.00	2846	1971	12	08	-15.77	-23.60	0.86
-122.59	58.83	309.00	2846	1971	12	09	-16.23	-24.72	0.49
-122.59	58.83	309.00	2846	1971	12	10	-16.19	-24.05	0.69
-122.59	58.83	309.00	2846	1971	12	11	-14.87	-24.17	0.73
-122.59	58.83	309.00	2846	1971	12	12	-17.01	-23.48	0.60
-122.59	58.83	309.00	2846	1971	12	13	-15.53	-23.69	0.87
-122.59	58.83	309.00	2846	1971	12	14	-15.48	-22.88	0.67
-122.59	58.83	309.00	2846	1971	12	15	-15.29	-23.69	0.75
-122.59	58.83	309.00	2846	1971	12	16	-15.77	-23.88	1.23
-122.59	58.83	309.00	2846	1971	12	17	-15.95	-24.32	0.84
-122.59	58.83	309.00	2846	1971	12	18	-14.60	-23.40	0.36
-122.59	58.83	309.00	2846	1971	12	19	-14.15	-22.73	0.70
-122.59	58.83	309.00	2846	1971	12	20	-14.52	-22.91	0.43
-122.59	58.83	309.00	2846	1971	12	21	-14.86	-23.31	0.53
-122.59	58.83	309.00	2846	1971	12	22	-13.93	-23.59	0.25
-122.59	58.83	309.00	2846	1971	12	23	-14.21	-23.45	0.69
-122.59	58.83	309.00	2846	1971	12	24	-13.76	-22.90	0.67
-122.59	58.83	309.00	2846	1971	12	25	-12.66	-21.08	0.58
-122.59	58.83	309.00	2846	1971	12	26	-12.64	-21.70	0.74
-122.59	58.83	309.00	2846	1971	12	27	-14.83	-23.22	0.30
-122.59	58.83	309.00	2846	1971	12	28	-15.47	-22.82	0.30
-122.59	58.83	309.00	2846	1971	12	29	-15.49	-24.03	0.38
-122.59	58.83	309.00	2846	1971	12	30	-16.61	-24.55	0.47
-122.59	58.83	309.00	2846	1971	12	31	-15.94	-24.26	0.68
-120.68	56.24	703.00	12492	1971	01	01	-9.96	-19.34	1.16
-120.68	56.24	703.00	12492	1971	01	02	-11.88	-19.46	0.96
-120.68	56.24	703.00	12492	1971	01	03	-12.13	-20.02	0.73
-120.68	56.24	703.00	12492	1971	01	04	-11.92	-20.47	0.98
-120.68	56.24	703.00	12492	1971	01	05	-11.66	-21.41	0.95
-120.68	56.24	703.00	12492	1971	01	06	-10.75	-20.50	0.71
-120.68	56.24	703.00	12492	1971	01	07	-12.21	-21.14	0.89
-120.68	56.24	703.00	12492	1971	01	08	-14.12	-21.59	1.53
-120.68	56.24	703.00	12492	1971	01	09	-14.49	-23.06	1.03
-120.68	56.24	703.00	12492	1971	01	10	-15.23	-23.09	0.69
-120.68	56.24	703.00	12492	1971	01	11	-14.06	-22.38	0.77
-120.68	56.24	703.00	12492	1971	01	12	-11.54	-20.55	1.05
-120.68	56.24	703.00	12492	1971	01	13	-12.44	-20.87	0.63
-120.68	56.24	703.00	12492	1971	01	14	-11.51	-22.17	1.91
-120.68	56.24	703.00	12492	1971	01	15	-10.23	-20.06	1.49
-120.68	56.24	703.00	12492	1971	01	16	-10.36	-20.52	0.76
-120.68	56.24	703.00	12492	1971	01	17	-8.38	-19.44	0.32
-120.68	56.24	703.00	12492	1971	01	18	-7.24	-17.50	0.54
-120.68	56.24	703.00	12492	1971	01	19	-6.06	-15.96	0.61
-120.68	56.24	703.00	12492	1971	01	20	-5.60	-13.86	0.82
-120.68	56.24	703.00	12492	1971	01	21	-6.18	-14.83	0.83
-120.68	56.24	703.00	12492	1971	01	22	-7.13	-15.64	1.15
-120.68	56.24	703.00	12492	1971	01	23	-8.11	-16.77	0.91
-120.68	56.24	703.00	12492	1971	01	24	-9.24	-18.20	1.02
-120.68	56.24	703.00	12492	1971	01	25	-9.13	-18.62	1.00
-120.68	56.24	703.00	12492	1971	01	26	-7.82	-18.20	0.82
-120.68	56.24	703.00	12492	1971	01	27	-8.48	-17.66	1.32
-120.68	56.24	703.00	12492	1971	01	28	-9.62	-18.08	0.93
-120.68	56.24	703.00	12492	1971	01	29	-8.62	-19.03	0.49
-120.68	56.24	703.00	12492	1971	01	30	-9.01	-17.84	0.40
-120.68	56.24	703.00	12492	1971	01	31	-9.02	-18.40	0.40
-120.68	56.24	703.00	12492	1971	02	01	-8.27	-17.70	0.67
-120.68	56.24	703.00	12492	1971	02	02	-7.99	-16.92	1.23
-120.68	56.24	703.00	12492	1971	02	03	-8.61	-17.72	0.54
-120.68	56.24	703.00	12492	1971	02	04	-8.03	-18.02	1.05
-120.68	56.24	703.00	12492	1971	02	05	-6.05	-16.79	0.74
-120.68	56.24	703.00	12492	1971	02	06	-5.19	-15.81	0.55
-120.68	56.24	703.00	12492	1971	02	07	-5.02	-14.31	0.70
-120.68	56.24	703.00	12492	1971	02	08	-6.74	-16.47	0.83
-120.68	56.24	703.00	12492	1971	02	09	-9.08	-17.75	0.99
-120.68	56.24	703.00	12492	1971	02	10	-8.72	-17.55	1.26
-120.68	56.24	703.00	12492	1971	02	11	-8.42	-18.24	1.42
-120.68	56.24	703.00	12492	1971	02	12	-9.04	-18.17	1.01
-120.68	56.24	703.00	12492	1971	02	13	-9.05	-18.28	0.78
-120.68	56.24	703.00	12492	1971	02	14	-6.61	-17.53	0.63
-120.68	56.24	703.00	12492	1971	02	15	-6.88	-17.06	0.81
-120.68	56.24	703.00	12492	1971	02	16	-7.12	-17.27	0.52
-120.68	56.24	703.00	12492	1971	02	17	-6.26	-16.91	1.14
-120.68	56.24	703.00	12492	1971	02	18	-5.01	-14.20	1.37
-120.68	56.24	703.00	12492	1971	02	19	-4.06	-13.87	0.64
-120.68	56.24	703.00	12492	1971	02	20	-3.25	-14.08	0.29
-120.68	56.24	703.00	12492	1971	02	21	-2.21	-13.24	0.62
-120.68	56.24	703.00	12492	1971	02	22	-3.23	-13.43	0.61
-120.68	56.24	703.00	12492	1971	02	23	-2.99	-12.60	0.73
-120.68	56.24	703.00	12492	1971	02	24	-2.82	-13.70	1.09
-120.68	56.24	703.00	12492	1971	02	25	-4.35	-13.92	1.04
-120.68	56.24	703.00	12492	1971	02	26	-4.61	-13.75	0.79
-120.68	56.24	703.00	12492	1971	02	27	-4.45	-13.83	0.47
-120.68	56.24	703.00	12492	1971	02	28	-3.89	-14.40	0.52
-120.68	56.24	703.00	12492	1971	03	01	-5.24	-15.39	0.82
-120.68	56.24	703.00	12492	1971	03	02	-4.70	-14.42	1.05
-120.68	56.24	703.00	12492	1971	03	03	-4.59	-14.62	1.26
-120.68	56.24	703.00	12492	1971	03	04	-3.60	-14.82	0.53
-120.68	56.24	703.00	12492	1971	03	05	-4.10	-14.68	0.76
-120.68	56.24	703.00	12492	1971	03	06	-4.25	-14.72	0.62
-120.68	56.24	703.00	12492	1971	03	07	-3.90	-14.63	1.02
-120.68	56.24	703.00	12492	1971	03	08	-1.71	-12.63	0.90
-120.68	56.24	703.00	12492	1971	03	09	-0.64	-11.41	1.40
-120.68	56.24	703.00	12492	1971	03	10	-0.79	-11.04	0.91
-120.68	56.24	703.00	12492	1971	03	11	-0.58	-11.01	0.73
-120.68	56.24	703.00	12492	1971	03	12	0.52	-9.45	0.65
-120.68	56.24	703.00	12492	1971	03	13	0.27	-9.71	0.92
-120.68	56.24	703.00	12492	1971	03	14	1.06	-9.24	0.24
-120.68	56.24	703.00	12492	1971	03	15	1.19	-10.09	0.42
-120.68	56.24	703.00	12492	1971	03	16	2.12	-8.62	0.35
-120.68	56.24	703.00	12492	1971	03	17	1.62	-8.12	0.58
-120.68	56.24	703.00	12492	1971	03	18	2.43	-8.36	1.06
-120.68	56.24	703.00	12492	1971	03	19	2.20	-8.32	0.54
-120.68	56.24	703.00	12492	1971	03	20	1.80	-9.10	0.59
-120.68	56.24	703.00	12492	1971	03	21	1.84	-9.00	0.42
-120.68	56.24	703.00	12492	1971	03	22	1.78	-9.42	0.54
-120.68	56.24	703.00	12492	1971	03	23	1.44	-8.68	0.68
-120.68	56.24	703.00	12492	1971	03	24	2.16	-8.28	0.62
-120.68	56.24	703.00	12492	1971	03	25	2.63	-7.60	0.74
-120.68	56.24	703.00	12492	1971	03	26	3.06	-7.41	0.68
-120.68	56.24	703.00	12492	1971	03	27	2.83	-7.81	0.46
-120.68	56.24	703.00	12492	1971	03	28	4.19	-7.08	0.38
-120.68	56.24	703.00	12492	1971	03	29	4.47	-4.94	0.57
-120.68	56.24	703.00	12492	1971	03	30	5.05	-4.73	0.39
-120.68	56.24	703.00	12492	1971	03	31	4.68	-6.29	0.98
-120.68	56.24	703.00	12492	1971	04	01	4.93	-6.05	0.72
-120.68	56.24	703.00	12492	1971	04	02	5.67	-5.11	0.52
-120.68	56.24	703.00	12492	1971	04	03	5.26	-5.17	0.45
-120.68	56.24	703.00	12492	1971	04	04	5.62	-5.01	0.61
-120.68	56.24	703.00	12492	1971	04	05	5.37	-4.66	0.48
-120.68	56.24	703.00	12492	1971	04	06	6.26	-4.81	0.21
-120.68	56.24	703.00	12492	1971	04	07	7.35	-4.15	0.50
-120.68	56.24	703.00	12492	1971	04	08	6.94	-3.96	0.66
-120.68	56.24	703.00	12492	1971	04	09	6.46	-4.83	0.33
-120.68	56.24	703.00	12492	1971	04	10	6.82	-4.61	0.44
-120.68	56.24	703.00	12492	1971	04	11	7.27	-3.78	0.39
-120.68	56.24	703.00	12492	1971	04	12	7.65	-2.78	0.37
-120.68	56.24	703.00	12492	1971	04	13	7.36	-3.13	0.97
-120.68	56.24	703.00	12492	1971	04	14	8.76	-3.09	0.31
-120.68	56.24	703.00	12492	1971	04	15	9.02	-2.55	0.31
-120.68	56.24	703.00	12492	1971	04	16	9.99	-2.13	0.48
-120.68	56.24	703.00	12492	1971	04	17	10.56	-1.03	1.06
-120.68	56.24	703.00	12492	1971	04	18	10.51	-1.00	0.45
-120.68	56.24	703.00	12492	1971	04	19	11.19	-0.74	0.07
-120.68	56.24	703.00	12492	1971	04	20	11.84	-0.14	0.66
-120.68	56.24	703.00	12492	1971	04	21	11.81	-0.14	0.94
-120.68	56.24	703.00	12492	1971	04	22	11.79	-0.66	1.34
-120.68	56.24	703.00	12492	1971	04	23	11.68	0.06	1.07
-120.68	56.24	703.00	12492	1971	04	24	11.36	0.32	0.96
-120.68	56.24	703.00	12492	1971	04	25	12.81	-0.13	0.45
-120.68	56.24	703.00	12492	1971	04	26	13.17	-0.05	0.22
-120.68	56.24	703.00	12492	1971	04	27	13.29	0.86	0.20
-120.68	56.24	703.00	12492	1971	04	28	13.70	0.80	0.83
-120.68	56.24	703.00	12492	1971	04	29	12.98	0.77	0.77
-120.68	56.24	703.00	12492	1971	04	30	13.46	0.44	1.38
-120.68	56.24	703.00	12492	1971	05	01	13.63	0.98	0.98
-120.68	56.24	703.00	12492	1971	05	02	13.62	1.20	0.76
-120.68	56.24	703.00	12492	1971	05	03	13.63	1.85	0.52
-120.68	56.24	703.00	12492	1971	05	04	14.05	1.22	0.89
-120.68	56.24	703.00	12492	1971	05	05	13.57	1.62	0.75
-120.68	56.24	703.00	12492	1971	05	06	14.35	1.78	0.69
-120.68	56.24	703.00	12492	1971	05	07	15.00	2.00	0.55
-120.68	56.24	703.00	12492	1971	05	08	15.12	1.75	0.61
-120.68	56.24	703.00	12492	1971	05	09	14.92	2.27	0.48
-120.68	56.24	703.00	12492	1971	05	10	15.06	1.44	0.64
-120.68	56.24	703.00	12492	1971	05	11	16.41	2.33	1.76
-120.68	56.24	703.00	12492	1971	05	12	16.64	2.43	1.36
-120.68	56.24	703.00	12492	1971	05	13	15.26	2.55	2.09
-120.68	56.24	703.00	12492	1971	05	14	14.58	3.07	1.42
-120.68	56.24	703.00	12492	1971	05	15	14.95	2.09	1.92
-120.68	56.24	703.00	12492	1971	05	16	16.06	3.13	1.96
-120.68	56.24	703.00	12492	1971	05	17	15.46	3.45	1.33
-120.68	56.24	703.00	12492	1971	05	18	15.24	2.89	1.29
-120.68	56.24	703.00	12492	1971	05	19	16.38	3.20	0.97
-120.68	56.24	703.00	12492	1971	05	20	16.00	3.40	1.82
-120.68	56.24	703.00	12492	1971	05	21	16.01	2.98	1.35
-120.68	56.24	703.00	12492	1971	05	22	16.24	3.70	0.63
-120.68	56.24	703.00	12492	1971	05	23	16.12	3.67	1.34
-120.68	56.24	703.00	12492	1971	05	24	17.50	4.35	2.03
-120.68	56.24	703.00	12492	1971	05	25	16.74	4.86	1.78
-120.68	56.24	703.00	12492	1971	05	26	16.62	4.57	2.13
-120.68	56.24	703.00	12492	1971	05	27	17.26	4.14	1.30
-120.68	56.24	703.00	12492	1971	05	28	18.88	4.96	0.87
-120.68	56.24	703.00	12492	1971	05	29	19.27	5.73	1.81
-120.68	56.24	703.00	12492	1971	05	30	18.58	6.55	1.38
-120.68	56.24	703.00	12492	1971	05	31	19.04	6.10	2.05
-120.68	56.24	703.00	12492	1971	06	01	18.39	6.29	0.91
-120.68	56.24	703.00	12492	1971	06	02	18.50	5.79	1.32
-120.68	56.24	703.00	12492	1971	06	03	19.64	5.92	1.22
-120.68	56.24	703.00	12492	1971	06	04	19.38	5.92	2.17
-120.68	56.24	703.00	12492	1971	06	05	17.73	6.90	4.81
-120.68	56.24	703.00	12492	1971	06	06	17.27	6.28	2.60
-120.68	56.24	703.00	12492	1971	06	07	19.12	6.20	1.73
-120.68	56.24	703.00	12492	1971	06	08	18.39	6.88	4.02
-120.68	56.24	703.00	12492	1971	06	09	17.82	6.63	3.22
-120.68	56.24	703.00	12492	1971	06	10	18.15	6.13	2.28
-120.68	56.24	703.00	12492	1971	06	11	17.57	6.71	2.90
-120.68	56.24	703.00	12492	1971	06	12	19.00	6.80	2.04
-120.68	56.24	703.00	12492	1971	06	13	19.29	6.69	2.75
-120.68	56.24	703.00	12492	1971	06	14	19.22	7.18	2.29
-120.68	56.24	703.00	12492	1971	06	15	19.55	8.12	3.91
-120.68	56.24	703.00	12492	1971	06	16	19.46	7.57	2.45
-120.68	56.24	703.00	12492	1971	06	17	19.79	7.03	1.95
-120.68	56.24	703.00	12492	1971	06	18	19.85	7.93	2.55
-120.68	56.24	703.00	12492	1971	06	19	19.77	7.73	2.07
-120.68	56.24	703.00	12492	1971	06	20	20.37	8.01	1.96
-120.68	56.24	703.00	12492	1971	06	21	20.24	8.46	2.35
-120.68	56.24	703.00	12492	1971	06	22	20.47	7.96	2.90
-120.68	56.24	703.00	12492	1971	06	23	19.61	8.23	2.02
-120.68	56.24	703.00	12492	1971	06	24	19.78	7.85	2.45
-120.68	56.24	703.00	12492	1971	06	25	20.04	7.89	1.91
-120.68	56.24	703.00	12492	1971	06	26	20.26	8.30	2.66
-120.68	56.24	703.00	12492	1971	06	27	19.44	8.21	3.27
-120.68	56.24	703.00	12492	1971	06	28	20.42	8.23	0.88
-120.68	56.24	703.00	12492	1971	06	29	20.97	8.50	1.49
-120.68	56.24	703.00	12492	1971	06	30	20.59	9.08	1.57
-120.68	56.24	703.00	12492	1971	07	01	20.37	8.55	3.73
-120.68	56.24	703.00	12492	1971	07	02	19.85	8.71	4.77
-120.68	56.24	703.00	12492	1971	07	03	20.06	8.87	2.81
-120.68	56.24	703.00	12492	1971	07	04	19.97	8.59	2.81
-120.68	56.24	703.00	12492	1971	07	05	19.90	8.62	2.80
-120.68	56.24	703.00	12492	1971	07	06	19.83	9.03	3.56
-120.68	56.24	703.00	12492	1971	07	07	20.13	8.61	3.24
-120.68	56.24	703.00	12492	1971	07	08	20.37	8.91	3.21
-120.68	56.24	703.00	12492	1971	07	09	20.60	8.81	2.66
-120.68	56.24	703.00	12492	1971	07	10	21.31	9.30	3.98
-120.68	56.24	703.00	12492	1971	07	11	21.50	9.83	2.96
-120.68	56.24	703.00	12492	1971	07	12	21.63	9.87	2.05
-120.68	56.24	703.00	12492	1971	07	13	20.67	9.62	3.47
-120.68	56.24	703.00	12492	1971	07	14	20.09	9.68	3.39
-120.68	56.24	703.00	12492	1971	07	15	20.60	9.21	3.15
-120.68	56.24	703.00	12492	1971	07	16	20.38	9.28	3.26
-120.68	56.24	703.00	12492	1971	07	17	20.67	8.90	2.01
-120.68	56.24	703.00	12492	1971	07	18	21.48	8.96	1.27
-120.68	56.24	703.00	12492	1971	07	19	22.66	8.60	0.86
-120.68	56.24	703.00	12492	1971	07	20	21.79	9.75	4.03
-120.68	56.24	703.00	12492	1971	07	21	22.47	10.11	1.53
-120.68	56.24	703.00	12492	1971	07	22	22.42	9.52	2.18
-120.68	56.24	703.00	12492	1971	07	23	22.01	9.41	1.45
-120.68	56.24	703.00	12492	1971	07	24	22.37	9.65	1.19
-120.68	56.24	703.00	12492	1971	07	25	23.20	9.64	2.75
-120.68	56.24	703.00	12492	1971	07	26	23.01	10.18	1.50
-120.68	56.24	703.00	12492	1971	07	27	21.71	9.79	1.43
-120.68	56.24	703.00	12492	1971	07	28	21.95	9.38	1.14
-120.68	56.24	703.00	12492	1971	07	29	22.16	9.78	2.43
-120.68	56.24	703.00	12492	1971	07	30	22.34	9.64	1.97
-120.68	56.24	703.00	12492	1971	07	31	22.84	9.76	1.93
-120.68	56.24	703.00	12492	1971	08	01	22.03	9.82	2.31
-120.68	56.24	703.00	12492	1971	08	02	22.32	9.14	2.11
-120.68	56.24	703.00	12492	1971	08	03	23.04	9.94	2.20
-120.68	56.24	703.00	12492	1971	08	04	23.29	9.93	1.63
-120.68	56.24	703.00	12492	1971	08	05	22.81	9.89	2.67
-120.68	56.24	703.00	12492	1971	08	06	21.22	10.28	2.65
-120.68	56.24	703.00	12492	1971	08	07	21.90	9.11	0.89
-120.68	56.24	703.00	12492	1971	08	08	22.63	9.19	1.68
-120.68	56.24	703.00	12492	1971	08	09	21.68	9.36	1.43
-120.68	56.24	703.00	12492	1971	08	10	21.37	9.31	2.29
-120.68	56.24	703.00	12492	1971	08	11	21.66	8.23	1.38
-120.68	56.24	703.00	12492	1971	08	12	21.39	8.77	1.17
-120.68	56.24	703.00	12492	1971	08	13	21.55	8.22	1.65
-120.68	56.24	703.00	12492	1971	08	14	20.60	8.15	2.06
-120.68	56.24	703.00	12492	1971	08	15	19.46	8.58	1.78
-120.68	56.24	703.00	12492	1971	08	16	19.56	7.77	3.47
-120.68	56.24	703.00	12492	1971	08	17	20.22	8.49	3.41
-120.68	56.24	703.00	12492	1971	08	18	19.95	8.32	1.23
-120.68	56.24	703.00	12492	1971	08	19	20.16	7.55	0.68
-120.68	56.24	703.00	12492	1971	08	20	20.60	7.19	1.08
-120.68	56.24	703.00	12492	1971	08	21	19.83	7.03	0.63
-120.68	56.24	703.00	12492	1971	08	22	19.38	7.07	2.65
-120.68	56.24	703.00	12492	1971	08	23	18.10	7.46	2.59
-120.68	56.24	703.00	12492	1971	08	24	18.24	5.93	2.13
-120.68	56.24	703.00	12492	1971	08	25	18.54	5.71	0.92
-120.68	56.24	703.00	12492	1971	08	26	19.19	5.88	1.05
-120.68	56.24	703.00	12492	1971	08	27	18.32	6.01	1.82
-120.68	56.24	703.00	12492	1971	08	28	18.71	6.39	0.91
-120.68	56.24	703.00	12492	1971	08	29	17.64	6.64	1.55
-120.68	56.24	703.00	12492	1971	08	30	17.26	5.58	2.52
-120.68	56.24	703.00	12492	1971	08	31	16.84	5.68	2.61
-120.68	56.24	703.00	12492	1971	09	01	17.17	6.19	1.50
-120.68	56.24	703.00	12492	1971	09	02	17.42	5.90	1.92
-120.68	56.24	703.00	12492	1971	09	03	17.35	5.23	1.65
-120.68	56.24	703.00	12492	1971	09	04	15.76	5.51	3.13
-120.68	56.24	703.00	12492	1971	09	05	15.94	5.04	2.68
-120.68	56.24	703.00	12492	1971	09	06	15.46	4.57	2.86
-120.68	56.24	703.00	12492	1971	09	07	15.20	5.08	1.20
-120.68	56.24	703.00	12492	1971	09	08	14.77	3.68	0.93
-120.68	56.24	703.00	12492	1971	09	09	16.05	4.07	1.15
-120.68	56.24	703.00	12492	1971	09	10	15.50	4.73	0.96
